	g__Acidaminococcus	g__Acinetobacter	g__Actinobacillus	g__Actinomyces	g__Aggregatibacter	g__Akkermansia	g__Alistipes	g__Allobaculum	g__Anaerostipes	g__Anaerotruncus	g__Atopobium	g__Bacteroides	g__Bifidobacterium	g__Bilophila	g__Blautia	g__Butyricicoccus	g__Butyricimonas	g__Candidatus Solibacter	g__Christensenella	g__Clostridium	g__Collinsella	g__Coprococcus	g__Corynebacterium	g__Cronobacter	g__Delftia	g__Desulfovibrio	g__Dialister	g__Dorea	g__Eggerthella	g__Eikenella	g__Enterobacter	g__Enterococcus	g__Erwinia	g__Escherichia	g__Eubacterium	g__Faecalibacterium	g__Fusobacterium	g__Gemella	g__Granulicatella	g__Haemophilus	g__Holdemania	g__Kingella	g__Klebsiella	g__Lachnospira	g__Lactobacillus	g__Leptotrichia	g__Leuconostoc	g__Megamonas	g__Megasphaera	g__Mogibacterium	g__Morganella	g__Neisseria	g__Nitrosotalea	g__Odoribacter	g__Oribacterium	g__Oscillospira	g__Parabacteroides	g__Paraprevotella	g__Parvimonas	g__Peptostreptococcus	g__Phascolarctobacterium	g__Plesiomonas	g__Prevotella	g__Proteus	g__Pseudomonas	g__Pseudoramibacter_Eubacterium	g__Roseburia	g__Ruminococcus	g__Sarcina	g__Selenomonas	g__Serratia	g__Shigella	g__SMB53	g__Sphingomonas	g__Streptococcus	g__Sutterella	g__Turicibacter	g__Veillonella	g__Weissella	g__Zea
g__Leuconostoc	0.0725846049921997	0.192733402737601	-0.219172469951772	0.184508500846336	-0.217779282380864	-0.112734542171539	0.113859418810314	0.124419511843683	-0.260140737668589	0.0170217953022267	0.0893687447003243	-0.328168600040279	-0.152803473036663	-0.0865422820350878	0.105665958494714	-2.12520020299676e-05	-0.0439195304439583	-0.0777135564530333	0.170483606511521	0.13848484783308	-0.143584324604124	-0.209656435611982	0.210333015946486	-0.0685576964962226	0.249414308487019	-0.091381507150608	0.182722445883726	0.040335338239285	-0.00778331949795524	-0.151069568700055	-0.24386079225921	0.317202297260597	-0.223695666997018	0.259186371480549	0.138917617602972	-0.0208528964831305	-0.304639121208208	-0.0414110767297056	0.206474771115198	-0.239223087595743	0.16749957081376	0.216947133054561	-0.219062354727555	0.0734853357993579	0.0202500744013867	0.323144306011509	1	-0.0745102929549236	-0.0190971985589293	0.16889905603759	0.039556285345365	0.185537147495891	-0.0485689003866324	-0.212646376958017	-0.0178895094038868	-0.199124667280906	-0.062757955022495	0.19427272475891	-0.148317563914427	-0.235873806924597	-0.234007978730944	-0.137968386296942	0.162259311135677	-0.162563241266887	0.275782282925173	0.114480048037439	-0.147051464275667	0.0197759917826575	-0.215352948588893	-0.155823324977416	0.122141036248515	0.374127363137532	-0.114281336432225	0.330097403684378	0.362505856110417	-0.181163518983111	-0.142030099646772	-0.0665043766404313	0.510433636009984	0.445713254635887
g__Megamonas	0.318472198019478	-0.286730429460075	-0.0804938193493677	-0.227366628005448	0.00262846509870522	0.100090044431119	0.0122578944760198	0.0799122068907544	-0.041787115774774	-0.2794858823099	-0.072592871355675	0.208558725552675	-0.0275814751425618	0.321424628819429	-0.13839260179721	-0.113857931824447	0.21431108885419	-0.200302121754107	0.0171906219765166	0.244916658795613	0.322254804467472	0.086008641517547	-0.278475298190651	0.030525037831203	-0.107101554107565	0.224792253463952	-0.103056785941226	-0.327143577569925	-0.297012642974475	-0.147771117490082	0.1006488350925	-0.37800506117201	-0.0884451957864481	-0.276101326291841	-0.453586907214112	0.0196183392763428	0.309830597736104	0.0805829937832046	0.13871136464796	0.222932250686354	-0.18708097568218	-0.143043410337326	0.129317332378365	-0.00757009375592704	0.18266729476937	0.256431013033011	-0.0745102929549236	1	0.676859327054668	-0.00145668905897852	-0.027076758736259	0.0304480073428383	0.222513181713832	0.118499526129361	0.120391781037537	-0.211362414609204	0.266538199599181	0.013570261216447	0.0997337701068473	0.141814126601112	0.13671647394217	-0.185459277925737	0.416154102229985	-0.0700742914184151	-0.277456678579367	-0.295499273997118	0.0761442807730952	-0.309828837747851	0.169545099933641	0.112377594592282	0.0193648615045701	-0.0992222942650992	0.0363412220400017	-0.183592053519781	-0.0469357785606404	0.162082534269605	-0.0136409330209749	0.114387767834319	-0.198477289736254	-0.257763148023651
g__Megasphaera	0.496495235252287	-0.118564392921986	-0.163708097217843	-0.0913337511847444	-0.119491003646342	-0.0907736599327915	-0.155290906214714	0.228555543247825	-0.022020124534375	-0.32136953326223	0.0360757172055627	0.29583159574096	0.0408629337318569	0.284643166975878	-0.165016822555957	-0.0320307623371568	-0.0663884148710927	-0.0507113162339817	-0.152096179028591	0.431772024559442	0.275033286836383	-0.0119917891202923	-0.113075419393815	0.00690915484068768	0.0994415295360558	0.497800921320514	-0.0330454522392139	-0.318362573054821	-0.156524179355306	-0.212278444445442	0.189760613881704	-0.114358330424654	0.0607903111343159	-0.0253779386857393	-0.656268059813586	-0.0758866846425397	0.0680980218301346	-0.120362421881165	0.108481869815227	0.00220779603648901	-0.183427717907897	-0.00410103772217608	0.281503261113574	-0.243847766259884	0.260896854595266	-0.13885646818639	-0.0190971985589293	0.676859327054668	1	0.148066031417739	0.165394427553391	0.189779746716018	0.280484249315605	-0.00257297086645654	0.132231767963068	-0.212290304365816	0.476052832774334	-0.136207209739081	-0.153797302835231	0.0433839178853177	0.208196674815844	0.0567257748113459	0.175578572842725	0.257731615047739	-0.0513666082959295	-0.15248292513743	-0.12540260424037	-0.152835696649139	-0.138106199831736	0.03950201811082	0.17429373317034	0.0480502067322071	-0.183732873403838	0.148731941439207	-0.130816328326658	0.0251626657145891	-0.308316989197652	-0.0712821583746223	-0.0524622753396871	-0.0681354366817163
g__Mogibacterium	-0.0802025443684302	0.0856719360513398	-0.0130596240962803	0.295087826062687	-0.0537598890724093	0.0548078539218576	0.0560048714783607	-0.118986112116345	-0.20280216140454	-0.352147137431149	0.385214767468965	0.0694813240942405	0.0103994708268309	-0.0242087456552444	-0.357175082303927	-0.0989688562179182	-0.212484553804123	-0.110583890403819	-0.13728393530312	0.206829862777998	-0.41974335189231	-0.443701665553444	0.207933322211827	-0.105654883599185	0.194503070054269	0.298430196811977	0.10819068113459	-0.281775146386136	0.178135216406626	0.00949769212226187	0.11158170312588	0.218554139895425	-0.00308331005617865	0.229869293272775	0.111001369092991	-0.0129054823322519	0.0613673066849841	0.0708767514943291	0.307817937253374	-0.064759585661661	-0.0679910796168454	-0.126092244135219	0.120463661364235	-0.407576169760558	-0.144631094879013	-0.124530496782013	0.16889905603759	-0.00145668905897852	0.148066031417739	1	0.146206864709271	0.0988853042029255	0.0984409212143366	-0.226560686854389	0.350212314522887	-0.314266543200413	0.197189689143453	-0.121288537444688	0.0794051057711457	0.168559310042265	-0.307565769720041	-0.149464066892123	-0.181452124423191	0.216262215717275	0.00732284443780071	0.171902830394958	-0.453506207678719	0.261719543794208	0.0081104408810475	-0.157691630526118	-0.0886845185070989	0.361009285412096	0.190387512110751	0.213993120442804	0.38172585662363	-0.223951529578576	0.0603739715639452	-0.135498169838221	0.305510212682266	0.26503261155775
g__Morganella	-0.12084907365545	0.0598430483766667	0.158043615633481	0.283556698374692	-0.109128963610421	-0.221242521635633	-0.278941089475726	0.451070779447467	-0.20819765264491	-0.28583101278914	0.554023750575871	-0.0852765216491728	-0.0665762445173335	-0.0879570615747723	-0.501058662067235	-0.108079921254368	-0.509215562017432	-0.185214530274719	-0.290800563472394	-0.162993870477897	-0.0646232108285055	-0.524715228148624	-0.0892068475643046	0.00471560653165194	0.11040621660005	0.255046923579016	0.0556653540805729	-0.239291051555355	-0.23563652094255	0.0308015112536563	0.0123624210187963	0.238816282397248	-0.146636912060993	0.19000706484081	0.035806084191074	0.0275602287694144	0.00460490513462859	0.0754885889604798	0.398953313507514	0.307658689195841	-0.25691522830917	0.291765533887974	0.0656648246979583	-0.310656009178693	0.352002683386265	0.152451026246276	0.039556285345365	-0.027076758736259	0.165394427553391	0.146206864709271	1	-0.0410984753277363	0.239979401203263	-0.124971574110025	0.0197106695127208	-0.536679199956076	0.0690694696372832	-0.487349236164636	0.041233406429285	0.12537651814978	-0.0391095960381329	-0.134031491686612	0.0241681939622007	0.196477946909281	0.0383027787204111	-0.00038876279294552	-0.253498182980181	-0.0322971741381481	0.0186082823484191	0.177151114123954	0.532475641313832	0.385801393620456	0.0606103712042407	0.25818395255621	0.280468360741355	0.150032285241693	-0.103157579306507	0.298698636180299	0.286210303129982	0.0697444079747085
g__Neisseria	0.320032714671336	0.237053552298286	-0.135940014006199	0.17793143927121	-0.0977600057822362	0.249578204518447	-0.134703294332109	0.167268577348729	-0.105493899867664	-0.246992401082317	0.255985147749987	-0.0743083457897217	-0.151025625377343	0.0366534854473873	0.146859718108432	-0.0389167349782328	-0.259641891428608	-0.0292559976026059	-0.124120039559825	0.360985466868116	-0.0397401112415299	-0.110555020009574	0.434909608878869	0.0172137951012419	0.0548465460898298	-0.11681159482903	0.273580177883727	0.00279994399195554	-0.0208366169051023	-0.155642598281249	-0.0801301041019614	0.179847591834368	-0.00387719930320776	0.126059940076449	-0.0854792936395299	-0.316357301060133	0.131250617308486	0.0564007762918134	0.0913996504861332	-0.034308134085801	-0.292585041855363	-0.139292483807766	-0.032044099494057	-0.184264323345683	-0.317037045629271	0.197925296034386	0.185537147495891	0.0304480073428383	0.189779746716018	0.0988853042029255	-0.0410984753277363	1	0.0412142912450311	-0.165742390969739	0.204690491683221	0.0637056669617985	0.00656792285314272	-0.15798413304823	-0.0596094216871066	-0.124543053269184	-0.276015580437736	-0.117726263826143	0.225013432623743	-0.193982030901323	0.196213170739343	0.037367243238906	0.000527343191995284	-0.16003451214481	0.231248824142692	0.0639761818635722	-0.0264698047721366	0.234863194025178	-0.0821244768232299	0.0621307248987788	-0.00393166293746765	-0.39411884675964	0.0998365158119516	-0.05479909484314	0.272916236489519	0.38248014154252
g__Nitrosotalea	0.257394367534134	-0.0427191061712182	-0.148653179683145	0.153871171595904	-0.160289606754955	0.104244845441808	-0.377364694869138	0.205698507792204	-0.0741611026759826	-0.239433572593604	0.0667062168859367	0.175493969872637	0.345413958628067	-0.0209042701257824	-0.0421553531713873	0.187587170695975	-0.327849535375425	-0.0182726862886283	-0.235715729609739	0.0830337620623574	0.0437677798726245	0.0795185979651205	-0.157807992636404	0.134981946057704	0.077795439261626	0.181296929866995	0.0377452449737449	-0.243063824340319	-0.0729400504985384	-0.183909531419702	0.00727296481715284	0.121303926158294	0.0347859705207634	0.0145093070186594	-0.291449837321966	-0.293535506574941	0.0654690687666309	-0.0286343926423217	-0.0176346816301756	0.129672538982233	-0.440182398905088	0.0120215851597942	0.0741451287582555	-0.0110928249830631	0.40599448908919	0.0571111084945078	-0.0485689003866324	0.222513181713832	0.280484249315605	0.0984409212143366	0.239979401203263	0.0412142912450311	1	-0.183778995025217	0.0416117934796681	-0.258062883332618	0.160805280014554	-0.473645969278961	-0.13719228019615	0.0790607366358131	-0.0935502418186969	-0.173012112040671	0.0301394879275195	-0.148243363071546	-0.0017595494691491	-0.248005383023857	0.14001275242218	-0.173437511534598	0.0153215509540159	0.210589172038057	0.0769666489327731	0.211705728629238	-0.0561521604945324	-0.0559726200506959	-0.194426350227686	0.252226302553092	0.0473627471841874	0.111200502834584	0.123200047557864	0.0713418934841685
g__Odoribacter	-0.0554315263956711	-0.0800050845270756	0.0944788998357118	-0.325335374570545	0.473520443146522	-0.308781580218079	0.437367982162607	-0.0462987226703045	-0.220797941187631	0.453646795918721	-0.371073709024739	0.343948652221788	0.0194668152094241	0.604123797665835	0.0854722444598156	-0.363591563989922	0.232918391157943	-0.222644144280659	0.2780006382319	-0.408232654710184	0.0270631069868108	0.160937490702672	-0.394515578449256	-0.00755730566270246	-0.164304676560749	-0.065705888526812	-0.246397877066918	0.0818197641954174	0.105148884524306	0.302969953852121	0.0458512379815819	-0.441868800270976	-0.00792688663031687	-0.391315627727439	-0.0648235124628777	0.143866853037046	-0.13123623309819	0.192289043869141	-0.0327748935220256	0.248984351961195	0.267614450925194	-0.0620362776019954	-0.107312594866718	0.0779873814628256	-0.0179660798317674	-0.129768607162233	-0.212646376958017	0.118499526129361	-0.00257297086645654	-0.226560686854389	-0.124971574110025	-0.165742390969739	-0.183778995025217	1	0.190526306629391	0.417653690509499	0.304701223264577	0.292500710698155	0.330921713949016	0.471234533281429	0.633262342461248	0.0983104151584873	-0.164744882227214	-0.0190033206793368	0.00320537157239274	0.140667678968745	0.0851878899813839	-0.0699562944047586	-0.201287134499477	0.023150018333636	-0.387344653184257	-0.349498299875809	-0.175330628796157	-0.17143244616187	-0.236155171303545	0.18014602031738	-0.211087501410133	-0.171852807559643	-0.540369844133378	-0.473141938484711
g__Oribacterium	0.040610984049462	0.0634434950141	-0.0590413627246528	0.200324568695341	0.29938545265194	-0.0367380897860724	0.309637715337175	0.0156713429118632	-0.404053500832864	-0.23487350119533	0.345842870545745	-0.0418515030829454	-0.115484839102587	0.367355884489421	-0.0845393902237025	-0.160599454713808	-0.0281587230062811	-0.0678366984571234	-0.234522767086783	0.129619768696077	-0.253027380293148	-0.203413421905575	0.269999865562103	-0.204303595981958	0.103150780169814	-0.0315029249162799	0.068146884770494	-0.0722043519170336	0.270667080418605	-0.00458247338659966	0.0781914451848049	-0.210695516144759	-0.0859985439469942	0.0228416951774243	-0.167592410719032	-0.192752266513985	0.170025504344917	0.226548492036486	0.382021720654201	-0.0932309304060229	0.0625955604942695	-0.203219306765729	0.00873288069814065	-0.416939576396001	-0.231329967603157	-0.0570609606397545	-0.0178895094038868	0.120391781037537	0.132231767963068	0.350212314522887	0.0197106695127208	0.204690491683221	0.0416117934796681	0.190526306629391	1	-0.00576133552985815	0.214716883091008	0.00583230468133617	0.255706052168901	0.260834715963652	-0.00686650396485499	-0.0857833906509297	-0.230043190342009	-0.115705154566709	0.00528410197047703	0.14436170660314	-0.389350907556188	-0.00934210936588542	0.0859134947263509	0.0816582129080251	-0.235373409105836	0.141689706189433	-0.067642823357604	0.0384538079075989	0.270387013903664	-0.275778435996878	-0.0494817984757321	-0.198077407039409	0.0270026407578943	0.0530720059896682
g__Oscillospira	-0.0160801757756941	-0.173417933314246	-0.0224542412291929	-0.16584674304623	0.138200824531558	0.03629718463811	0.196769388503841	-0.215014298288044	0.25900795876909	0.305888911551051	-0.364537395204963	0.312205088246028	0.202622466667144	0.308758714969444	0.610409286322914	0.156795788348061	0.195655963841508	0.102246697751843	0.195908724959101	-0.0517168164274635	0.104748337812675	0.523613371267001	0.0769231433015277	-0.272743973550757	-0.283439534062795	-0.186163037348919	0.268172013063117	0.567819239619486	0.23548721457375	-0.0648798270325956	-0.0427929015032486	-0.124906154214806	0.172171693511236	-0.368028632864236	0.199498299118152	0.208768013555148	-0.25802773513338	-0.239502367039464	-0.332649111307031	-0.100971119080965	0.325620027560784	-0.345722706012827	-0.0979964122319076	0.368138250638459	-0.297104439045499	-0.147746364079211	-0.199124667280906	-0.211362414609204	-0.212290304365816	-0.314266543200413	-0.536679199956076	0.0637056669617985	-0.258062883332618	0.417653690509499	-0.00576133552985815	1	0.0194971699450878	0.253106432950052	0.0682725734127413	0.0807481131049469	0.288350837321878	0.0536481487135773	-0.161822124546231	-0.05541488365237	-0.108576535069091	0.0808776835574775	0.480301513924945	0.270738641181848	0.0846806908285787	-0.245147805398102	-0.449235154310842	-0.429972963910122	-0.11035823716366	-0.291493259912808	-0.323302581538138	-0.164881941921365	0.118974043742526	-0.223857839106163	-0.475003535469915	-0.180242829710767
g__Parabacteroides	0.161052320852947	-0.208443772866719	0.0844885518248839	-0.290350882811773	0.110791914656014	-0.458698513022357	0.134942941383842	-0.0881732993980109	-0.309115773582824	0.0329368703102846	-0.100858680426226	0.707704484277166	0.249501055623687	0.571714972620816	-0.0671851897153801	0.065422714977835	-0.000960586534378869	0.0166672875147172	0.0812964637612358	0.243273745516786	0.261866452465207	-0.00922084198242633	-0.242949001122267	0.16914952961686	0.0509386279234712	0.292622181342014	-0.0572440301057408	0.00802508891043104	0.336578780799106	0.082768591849842	-0.094101730012138	-0.305508876167334	-0.240175728437266	-0.310411096074402	-0.193581116335029	0.0214229848388179	-0.159981959941546	-0.372357465091016	-0.200900787533892	-0.24533082005691	0.26141324603673	-0.266413528436738	-0.0968595635137058	-0.253214780036625	0.0658230095142538	-0.209574220881006	-0.062757955022495	0.266538199599181	0.476052832774334	0.197189689143453	0.0690694696372832	0.00656792285314272	0.160805280014554	0.304701223264577	0.214716883091008	0.0194971699450878	1	0.0111754571965539	0.104822415557104	0.149448165040019	0.315796600080686	0.0757120408952312	0.200149757182755	0.0257775112217101	0.0285708992455218	0.163000463587174	-0.127451308568579	0.19517741726866	-0.328222331174879	0.197018447624679	-0.384571323934706	0.0652159402643185	-0.0449297833272092	0.0415873805824764	-0.223834700282574	-0.102808174131729	-0.235867567974709	-0.338387038129301	-0.254618775016303	-0.271547109703156
g__Paraprevotella	-0.242565100313521	0.135077464427673	-0.13482492337422	-0.312820976956583	0.0745459031785944	-0.0350204355771988	0.530792125893079	-0.154767855716249	0.0928742549995162	0.409985040589123	-0.246295607048252	-0.135176907297994	-0.122861670998711	0.144768362894772	0.271032953143263	-0.283343292888755	0.483244686707648	0.0096580758541253	0.452940577839047	-0.244633965897283	0.009635037404672	0.341499859318363	0.0204656330826708	-0.0348439888916529	0.0492290076088344	0.018960332732651	-0.392732144968951	0.151027006529527	-0.056824407979975	-0.0235450888375121	0.191793781227231	-0.0651047101762762	0.17885449437052	-0.0168124716275102	0.139209901262018	0.0254135531087582	-0.268672844056562	0.0943101847747026	-0.0233045435286268	-0.21047173273377	0.384686002983191	-0.0632657053392388	0.191918056399008	0.141924976893493	-0.0190412546600342	-0.0741441475614255	0.19427272475891	0.013570261216447	-0.136207209739081	-0.121288537444688	-0.487349236164636	-0.15798413304823	-0.473645969278961	0.292500710698155	0.00583230468133617	0.253106432950052	0.0111754571965539	1	-0.0824674207925599	-0.13567044172235	0.188448440386765	0.255832951025359	-0.0605602385708958	-0.0125421569849589	0.0464605065879343	-0.0905943175765183	0.135689820197857	0.0420685496615688	-0.292855136422725	-0.0367352019281261	-0.152573627889754	-0.292004574517833	-0.151823242946249	0.0833096889798177	0.249612497581551	-0.103199187561117	-0.0897438890754822	-0.132922089683407	-0.163293101828126	-0.0875772147528206
g__Parvimonas	0.0243058659372049	-0.339134168268955	0.539620941007912	-0.096007566951943	0.59761298030048	-0.158168343557638	0.401464347922549	-0.115730837351086	-0.256720245704902	0.119835690697934	-0.0765435705176573	0.269017097424988	-0.00741502780103988	0.31938431404119	-0.0722945027435927	-0.0456087539091781	0.162087606592418	-0.130766156113924	-0.0588569559489595	-0.305887695000857	-0.192700905678101	-0.1817554633808	-0.187643946676398	-0.114251981680547	-0.238242267359586	-0.148593878286784	-0.11148172537696	-0.00531824488270756	0.326877428950983	0.468981321445028	-0.0960953034468596	-0.16439609732704	-0.287757563305662	-0.334376016769927	0.0165545792344583	0.319155908450959	0.125097803830154	0.130602741912685	0.0163181833883664	0.348017520117695	0.252803575226609	-0.0783996511385324	-0.161348550942084	-0.0751602980325045	-0.32701293719429	-0.0667462455997277	-0.148317563914427	0.0997337701068473	-0.153797302835231	0.0794051057711457	0.041233406429285	-0.0596094216871066	-0.13719228019615	0.330921713949016	0.255706052168901	0.0682725734127413	0.104822415557104	-0.0824674207925599	1	0.33741733023849	0.27991509125227	-0.158626493148424	0.0368554840880408	-0.0307054229448546	-0.214086569687804	0.390777392911576	-0.347343236545253	-0.0569635950963578	0.079232859286885	-0.115942412103026	-0.290399279071308	-0.130030599533261	0.298344377379681	-0.252010587752857	-0.18867320069047	0.294049426618384	0.241911083041527	-0.144946878914871	-0.15830585000471	-0.175710658195439
g__Peptostreptococcus	-0.216250009287079	-0.0950657507003104	0.0829773739384997	0.00207488238144234	0.387156732909954	-0.283924103282158	0.150192833928506	0.0112558792275467	-0.0950113664945096	-0.0195409717914516	-0.0929734213172254	0.148135864254405	-0.0397554725599373	0.298825145506711	-0.287711578957472	-0.223121316403011	-0.00779080015664097	-0.221355844304062	0.0425570836657505	-0.36457206414502	-0.180464551027445	-0.214603020220968	-0.228016873092881	0.0164410729034815	-0.132934534941613	-0.0147471941931019	0.246911753209575	-0.184316459567695	0.0556686394399788	0.174434069197464	0.163985913794413	-0.0932111087363627	-0.0523855856166735	-0.21640003235705	-0.0848779443533163	0.101937410271567	-0.12779834833003	0.360116145938176	0.0757768804928086	0.207774140875547	0.0455182573275637	-0.214290360348363	0.0305129314591403	-0.0441591662329195	-0.0973803654874523	0.051730050785546	-0.235873806924597	0.141814126601112	0.0433839178853177	0.168559310042265	0.12537651814978	-0.124543053269184	0.0790607366358131	0.471234533281429	0.260834715963652	0.0807481131049469	0.149448165040019	-0.13567044172235	0.33741733023849	1	0.156615180952011	-0.207019623943379	-0.314563302024695	0.0398391426140381	0.0412219092374451	0.210391218859147	-0.00921805223552433	-0.112082723933184	0.175733952980758	-0.00083336316456563	-0.270206763268877	-0.0815132266459965	0.0173009633863521	-0.181093963008831	-0.121353691254459	0.175102413098423	0.107496953992475	0.0246098590117094	-0.211237389228216	-0.235357907427212
g__Phascolarctobacterium	0.151402552187555	-0.250027005266438	0.196883261482302	-0.413413779890331	0.37006885693527	-0.304107569886999	0.309542810827682	-0.0870173377497806	-0.114588771356481	0.430900501837472	-0.351047624308049	0.377196314713128	0.0621539390232444	0.557243802438567	0.0945036899563711	0.00205276638208306	0.286466423271	0.119231571940136	0.137433184944661	-0.348670125374937	0.247411953269612	0.433021281947787	-0.460760874636507	-0.0134703173640625	-0.0893436473845317	0.165349526868169	-0.443005936356846	0.256372808463048	0.192875434758495	0.262975233067518	0.0816655455939974	-0.338078425925741	0.104592429005317	-0.40166695534713	-0.207162536380974	0.227075984757122	-0.158742999015662	-0.105007212515658	-0.390581369849956	0.132548458224535	0.246602356572266	0.06537782123256	-0.0107180492442933	-0.067668907667205	-8.99969436145619e-05	-0.333103828548644	-0.234007978730944	0.13671647394217	0.208196674815844	-0.307565769720041	-0.0391095960381329	-0.276015580437736	-0.0935502418186969	0.633262342461248	-0.00686650396485499	0.288350837321878	0.315796600080686	0.188448440386765	0.27991509125227	0.156615180952011	1	0.180589976509847	0.149938094889591	0.0747876609809841	-0.215554529054852	-0.0593255020377016	-0.0682144914863921	-0.000525563131553303	-0.266862647159544	-0.15313623094521	-0.207270639629193	-0.550461915542171	-0.0318350441173846	-0.108017617277403	-0.389387916188346	0.522188860439559	-0.169229063043456	-0.386105194886777	-0.634142184099651	-0.531555989855232
g__Plesiomonas	-0.12328165255994	0.122630652553823	-0.0800203921104148	-0.320324482716884	0.227025479269476	-0.158534657199727	-0.161539921352763	-0.0668856770156056	-0.0491505566681298	0.204451478803412	-0.179216246638628	0.00693769093855661	-0.18394037083276	-0.0860298722853197	0.0219771342660973	-0.0579448121558571	0.221896456230377	0.40881197488712	-0.216674891919983	0.102480681798359	0.0686226701312575	0.24064272397698	0.0123086549930359	0.367108438686261	-0.202192998944393	0.0349498721464363	-0.308827195550836	0.113477423909071	0.168675457871979	0.37580487435793	0.347734232739943	-0.129101475880891	0.394375606306846	0.238253529255199	-0.112747309964455	-0.425307153451025	0.219581030746881	-0.06950761884527	-0.203835716155837	0.068582983841542	0.126092934978664	0.214292356776387	0.392739020496154	-0.0909678792423865	0.0985648417174552	-0.211459063462891	-0.137968386296942	-0.185459277925737	0.0567257748113459	-0.149464066892123	-0.134031491686612	-0.117726263826143	-0.173012112040671	0.0983104151584873	-0.0857833906509297	0.0536481487135773	0.0757120408952312	0.255832951025359	-0.158626493148424	-0.207019623943379	0.180589976509847	1	-0.227078817825041	0.534791880643946	0.127178372654112	-0.150344136274418	-0.0293552747187581	-0.149797235244581	-0.255343240714875	0.398915574537068	0.0271124167928678	-0.143121372201099	-0.164431116411823	-0.100424400424777	-0.0779507540194767	-0.125749237080724	-0.256597815909476	0.160839123675443	-0.141259955770443	-0.135066741566441
g__Prevotella	0.365004052641101	-0.191567575815103	0.0506739031788204	-0.179641057926728	-0.191619357083759	0.0854309289234135	-0.00232616701722514	-0.072698123958873	-0.074979036252127	0.0554719399670696	0.000852944127387748	0.185916276274533	0.129022584347613	0.0338245644799026	-0.000853528723545065	0.255900877585964	0.1696952840949	0.0116996892351114	0.206320077847011	0.201183769129514	0.534009416076286	0.132452969976765	-0.0814040087135301	0.159869887126557	0.0586599520483281	-0.234664464684158	-0.0794737992516159	0.0392198020985951	-0.064160908537684	-0.109883164868989	-0.341921660008068	-0.151740021705553	-0.341670519058459	-0.22905622503823	0.0197216496366433	0.176341376138871	0.12231718328318	-0.291490351981599	-0.313279545938184	-0.0539233022864935	-0.0590111376069556	0.0657003533866745	-0.299741992569786	0.0545877543302945	0.0216072296158045	0.294145677189431	0.162259311135677	0.416154102229985	0.175578572842725	-0.181452124423191	0.0241681939622007	0.225013432623743	0.0301394879275195	-0.164744882227214	-0.230043190342009	-0.161822124546231	0.200149757182755	-0.0605602385708958	0.0368554840880408	-0.314563302024695	0.149938094889591	-0.227078817825041	1	-0.381835082552764	-0.163356488258301	-0.148969070518764	0.0615861956873471	-0.0551716545977578	0.0737018953127716	0.125563431783709	0.00155225575980278	0.0892515268674475	0.321565428068912	-0.0940558028342276	-0.134636289203	0.153809623770188	0.202179421681064	-0.12997459518533	0.0453436865216444	0.01837359577073
g__Proteus	-0.222956122448706	-0.185889106734314	0.0569582868667682	-0.110853378359154	0.0816104687964901	-0.229130702716148	-0.231194556651267	0.0640420923744548	0.127869316865682	-0.0423620684321916	0.0721448656384111	0.0898474965771509	-0.130928947729778	-0.176989940054129	-0.363067815621099	-0.0828493918691106	0.063938127787293	0.213795912781003	-0.191270834296209	0.0628683348758292	-0.0957700117639408	-0.101733128413945	-0.0449774211796993	0.0816846754737052	-0.343095624202984	0.340417333596063	-0.0585211533226187	-0.257513761638116	-0.0391323539677553	0.196122403298863	0.411463978432922	0.122129227929126	0.321075793543534	0.277810569542179	-0.12927862357405	-0.15677508403245	0.11209857981266	-0.128085673439532	0.0299928274296709	0.204868916894191	0.0332828893831052	0.0549839780736358	0.574411218986062	-0.206613141495121	0.215023061481752	-0.277762226387011	-0.162563241266887	-0.0700742914184151	0.257731615047739	0.216262215717275	0.196477946909281	-0.193982030901323	-0.148243363071546	-0.0190033206793368	-0.115705154566709	-0.05541488365237	0.0257775112217101	-0.0125421569849589	-0.0307054229448546	0.0398391426140381	0.0747876609809841	0.534791880643946	-0.381835082552764	1	-0.0928427066343724	-0.0723911464030335	-0.16680469258791	0.063506669416541	-0.162050956440521	0.136643993807383	0.227370829609217	0.0253259069646723	0.0681247728784992	-0.114103867362396	0.0844846478304335	-0.0839117950938001	-0.0817636724260473	0.256167640922655	-0.0153008991504052	-0.20827292658326
